"","Gender","Own_car","Own_realty","No_children","Income","Income_type","Education","Marital_status","Housing_type","DateOfBirth","DateOfEmployed","Workphone","Phone","Email","Occupation","No_family_members","Risk_user"
"3651","2","0","1",1,270000,"Working","Secondary","Married","House / apartment","1924-07-05","1962-07-20","1","1","0","Realty agents",3,"0"
"3652","2","0","1",1,270000,"Working","Secondary","Married","House / apartment","1924-07-05","1962-07-20","1","1","0","Realty agents",3,"0"
"3653","2","0","1",1,270000,"Working","Secondary","Married","House / apartment","1924-07-05","1962-07-20","1","1","0","Realty agents",3,"0"
"3654","2","0","1",1,270000,"Working","Secondary","Married","House / apartment","1924-07-05","1962-07-20","1","1","0","Realty agents",3,"0"
"3655","2","0","1",1,270000,"Working","Secondary","Married","House / apartment","1924-07-05","1962-07-20","1","1","0","Realty agents",3,"0"
"3656","2","0","1",1,270000,"Working","Secondary","Married","House / apartment","1924-07-05","1962-07-20","1","1","0","Realty agents",3,"0"
"3657","2","0","1",1,270000,"Working","Secondary","Married","House / apartment","1924-07-05","1962-07-20","1","1","0","Realty agents",3,"0"
"3658","2","0","1",1,270000,"Working","Secondary","Married","House / apartment","1924-07-05","1962-07-20","1","1","0","Realty agents",3,"0"
"3659","2","1","1",1,126000,"Working","Secondary","Married","House / apartment","1947-11-29","1968-08-20","0","0","0","Waiters/barmen staff",3,"0"
"3660","2","1","1",0,225000,"Working","Secondary","Married","House / apartment","1924-10-18","1961-05-20","0","0","0","Laborers",2,"0"
"3661","2","1","1",0,225000,"Working","Secondary","Married","House / apartment","1924-10-18","1961-05-20","0","0","0","Laborers",2,"0"
"3662","2","1","1",0,225000,"Working","Secondary","Married","House / apartment","1924-10-18","1961-05-20","0","0","0","Laborers",2,"0"
"3663","2","1","1",0,225000,"Working","Secondary","Married","House / apartment","1924-10-18","1961-05-20","0","0","0","Laborers",2,"0"
"3664","2","1","1",0,225000,"Working","Secondary","Married","House / apartment","1924-10-18","1961-05-20","0","0","0","Laborers",2,"0"
"3665","2","0","1",1,225000,"Commercial associate","Higher education","Married","House / apartment","1926-12-18","1962-12-20","0","1","0","Managers",3,"0"
"3666","2","0","1",1,225000,"Commercial associate","Higher education","Married","House / apartment","1926-12-18","1962-12-20","0","1","0","Managers",3,"0"
"3667","2","0","1",1,225000,"Commercial associate","Higher education","Married","House / apartment","1926-12-18","1962-12-20","0","1","0","Managers",3,"0"
"3668","2","0","1",1,225000,"Commercial associate","Higher education","Married","House / apartment","1926-12-18","1962-12-20","0","1","0","Managers",3,"0"
"3669","2","0","1",1,225000,"Commercial associate","Higher education","Married","House / apartment","1926-12-18","1962-12-20","0","1","0","Managers",3,"0"
"3670","2","0","1",1,225000,"Commercial associate","Higher education","Married","House / apartment","1926-12-18","1962-12-20","0","1","0","Managers",3,"0"
"3671","2","0","1",1,225000,"Commercial associate","Higher education","Married","House / apartment","1926-12-18","1962-12-20","0","1","0","Managers",3,"0"
"3672","2","0","1",1,225000,"Commercial associate","Higher education","Married","House / apartment","1926-12-18","1962-12-20","0","1","0","Managers",3,"0"
"3673","2","0","1",0,225000,"Working","Secondary","Separated","House / apartment","1922-11-13","1966-11-20","0","0","0","Laborers",1,"0"
"3674","2","0","1",0,225000,"Working","Secondary","Separated","House / apartment","1922-11-13","1966-11-20","0","0","0","Laborers",1,"0"
"3675","2","0","1",0,225000,"Working","Secondary","Separated","House / apartment","1922-11-13","1966-11-20","0","0","0","Laborers",1,"0"
"3676","2","0","1",0,225000,"Working","Secondary","Separated","House / apartment","1922-11-13","1966-11-20","0","0","0","Laborers",1,"0"
"3677","2","0","1",0,225000,"Working","Secondary","Separated","House / apartment","1922-11-13","1966-11-20","0","0","0","Laborers",1,"0"
"3678","2","1","1",2,112500,"Working","Secondary","Married","House / apartment","1934-05-02","1969-09-19","0","1","0","Sales staff",4,"0"
"3679","2","1","1",2,112500,"Working","Secondary","Married","House / apartment","1934-05-02","1969-09-19","0","1","0","Sales staff",4,"0"
"3680","2","1","1",2,112500,"Working","Secondary","Married","House / apartment","1934-05-02","1969-09-19","0","1","0","Sales staff",4,"0"
"3681","2","1","1",2,112500,"Working","Secondary","Married","House / apartment","1934-05-02","1969-09-19","0","1","0","Sales staff",4,"0"
"3682","2","1","1",2,112500,"Working","Secondary","Married","House / apartment","1934-05-02","1969-09-19","0","1","0","Sales staff",4,"0"
"3683","2","1","1",2,112500,"Working","Secondary","Married","House / apartment","1934-05-02","1969-09-19","0","1","0","Sales staff",4,"0"
"3684","2","1","1",2,112500,"Working","Secondary","Married","House / apartment","1934-05-02","1969-09-19","0","1","0","Sales staff",4,"0"
"3685","2","1","1",2,112500,"Working","Secondary","Married","House / apartment","1934-05-02","1969-09-19","0","1","0","Sales staff",4,"0"
"3686","2","1","1",2,112500,"Working","Secondary","Married","House / apartment","1934-05-02","1969-09-19","0","1","0","Sales staff",4,"0"
"3687","2","0","1",0,126000,"Commercial associate","Secondary","Married","House / apartment","1925-12-11","1968-10-20","0","0","0","Cleaning staff",2,"0"
"3688","2","0","1",0,126000,"Commercial associate","Secondary","Married","House / apartment","1925-12-11","1968-10-20","0","0","0","Cleaning staff",2,"0"
"3689","2","0","1",0,126000,"Commercial associate","Secondary","Married","House / apartment","1925-12-11","1968-10-20","0","0","0","Cleaning staff",2,"0"
"3690","2","0","1",0,112500,"Working","Secondary","Single","House / apartment","1926-08-21","1966-03-22","0","1","0","High skill tech staff",1,"0"
"3691","2","0","1",0,112500,"Working","Secondary","Single","House / apartment","1926-08-21","1966-03-22","0","1","0","High skill tech staff",1,"0"
"3692","2","0","1",0,112500,"Working","Secondary","Single","House / apartment","1926-08-21","1966-03-22","0","1","0","High skill tech staff",1,"0"
"3693","2","0","1",0,112500,"Working","Secondary","Single","House / apartment","1926-08-21","1966-03-22","0","1","0","High skill tech staff",1,"0"
"3694","2","0","1",0,112500,"Working","Secondary","Single","House / apartment","1926-08-21","1966-03-22","0","1","0","High skill tech staff",1,"0"
"3695","2","0","1",0,112500,"Working","Secondary","Single","House / apartment","1926-08-21","1966-03-22","0","1","0","High skill tech staff",1,"0"
"3696","2","0","1",0,112500,"Working","Secondary","Single","House / apartment","1926-08-21","1966-03-22","0","1","0","High skill tech staff",1,"0"
"3697","2","0","1",0,112500,"Working","Secondary","Single","House / apartment","1926-08-21","1966-03-22","0","1","0","High skill tech staff",1,"0"
"3698","1","0","1",1,99000,"Commercial associate","Secondary","Single","House / apartment","1918-01-15","1957-05-20","0","0","0","Laborers",2,"0"
"3699","1","0","1",1,99000,"Commercial associate","Secondary","Single","House / apartment","1918-01-15","1957-05-20","0","0","0","Laborers",2,"0"
"3700","1","0","1",0,67500,"Working","Higher education","Single","House / apartment","1916-01-07","1964-05-20","0","1","0","Laborers",1,"0"
"3701","1","0","1",0,67500,"Working","Higher education","Single","House / apartment","1916-01-07","1964-05-20","0","1","0","Laborers",1,"0"
"3702","1","0","1",0,67500,"Working","Higher education","Single","House / apartment","1916-01-07","1964-05-20","0","1","0","Laborers",1,"0"
"3703","2","1","1",0,225000,"State servant","Higher education","Separated","House / apartment","1919-05-13","1962-06-20","0","0","0","Managers",1,"0"
"3704","2","1","1",0,225000,"State servant","Higher education","Separated","House / apartment","1919-05-13","1962-06-20","0","0","0","Managers",1,"0"
"3705","2","0","1",1,202500,"Working","Secondary","Separated","House / apartment","1921-03-22","1957-12-20","0","0","0","Laborers",2,"0"
"3706","2","0","1",1,202500,"Working","Secondary","Separated","House / apartment","1921-03-22","1957-12-20","0","0","0","Laborers",2,"0"
"3707","2","0","1",1,202500,"Working","Secondary","Separated","House / apartment","1921-03-22","1957-12-20","0","0","0","Laborers",2,"0"
"3708","2","0","1",1,202500,"Working","Secondary","Separated","House / apartment","1921-03-22","1957-12-20","0","0","0","Laborers",2,"0"
"3709","2","0","1",0,99000,"Working","Secondary","Separated","House / apartment","1920-07-14","1945-09-19","0","0","0","Medicine staff",1,"0"
"3710","2","0","1",0,99000,"Working","Secondary","Separated","House / apartment","1920-07-14","1945-09-19","0","0","0","Medicine staff",1,"0"
"3711","2","0","1",0,99000,"Working","Secondary","Separated","House / apartment","1920-07-14","1945-09-19","0","0","0","Medicine staff",1,"0"
"3712","2","0","1",0,99000,"Working","Secondary","Separated","House / apartment","1920-07-14","1945-09-19","0","0","0","Medicine staff",1,"0"
"3713","2","0","1",0,99000,"Working","Secondary","Separated","House / apartment","1920-07-14","1945-09-19","0","0","0","Medicine staff",1,"0"
"3714","2","0","1",0,99000,"Working","Secondary","Separated","House / apartment","1920-07-14","1945-09-19","0","0","0","Medicine staff",1,"0"
"3715","2","0","1",0,99000,"Working","Secondary","Separated","House / apartment","1920-07-14","1945-09-19","0","0","0","Medicine staff",1,"0"
"3716","1","1","0",0,135000,"Working","Secondary","Single","House / apartment","1920-09-10","1962-04-22","1","0","0","Laborers",1,"0"
"3717","1","1","0",0,135000,"Working","Secondary","Single","House / apartment","1920-09-10","1962-04-22","1","0","0","Laborers",1,"0"
"3718","1","1","0",0,135000,"Working","Secondary","Single","House / apartment","1920-09-10","1962-04-22","1","0","0","Laborers",1,"0"
"3719","1","1","0",0,135000,"Working","Secondary","Single","House / apartment","1920-09-10","1962-04-22","1","0","0","Laborers",1,"0"
"3720","1","1","0",0,135000,"Working","Secondary","Single","House / apartment","1920-09-10","1962-04-22","1","0","0","Laborers",1,"0"
"3721","1","1","0",0,135000,"Working","Secondary","Single","House / apartment","1920-09-10","1962-04-22","1","0","0","Laborers",1,"0"
"3722","1","1","0",0,135000,"Working","Secondary","Single","House / apartment","1920-09-10","1962-04-22","1","0","0","Laborers",1,"0"
"3723","2","0","1",1,112500,"Working","Secondary","Married","House / apartment","1932-07-07","1968-01-21","0","0","0","Sales staff",3,"0"
"3724","2","1","1",0,157500,"Working","Secondary","Married","House / apartment","1932-01-17","1966-11-20","0","0","0","Sales staff",2,"0"
"3725","2","1","1",0,157500,"Working","Secondary","Married","House / apartment","1932-01-17","1966-11-20","0","0","0","Sales staff",2,"0"
"3726","2","1","1",0,270000,"Working","Secondary","Separated","House / apartment","1922-02-20","1963-10-21","0","0","0","Sales staff",1,"0"
"3727","2","1","1",0,270000,"Working","Secondary","Separated","House / apartment","1922-02-20","1963-10-21","0","0","0","Sales staff",1,"0"
"3728","2","1","1",0,270000,"Working","Secondary","Separated","House / apartment","1922-02-20","1963-10-21","0","0","0","Sales staff",1,"0"
"3729","2","1","1",0,270000,"Working","Secondary","Separated","House / apartment","1922-02-20","1963-10-21","0","0","0","Sales staff",1,"0"
"3730","1","0","1",0,76500,"Working","Higher education","Married","House / apartment","1915-08-16","1963-09-20","1","1","0","Laborers",2,"0"
"3731","1","0","1",0,76500,"Working","Higher education","Married","House / apartment","1915-08-16","1963-09-20","1","1","0","Laborers",2,"0"
"3732","1","0","1",0,76500,"Working","Higher education","Married","House / apartment","1915-08-16","1963-09-20","1","1","0","Laborers",2,"0"
"3733","1","1","0",2,247500,"Working","Secondary","Married","With parents","1936-09-27","1969-06-20","0","0","0","Drivers",4,"0"
"3734","1","1","0",2,247500,"Working","Secondary","Married","With parents","1936-09-27","1969-06-20","0","0","0","Drivers",4,"0"
"3735","1","1","0",2,247500,"Working","Secondary","Married","With parents","1936-09-27","1969-06-20","0","0","0","Drivers",4,"0"
"3736","1","1","0",2,247500,"Working","Secondary","Married","With parents","1936-09-27","1969-06-20","0","0","0","Drivers",4,"0"
"3737","1","1","0",2,247500,"Working","Secondary","Married","With parents","1936-09-27","1969-06-20","0","0","0","Drivers",4,"0"
"3738","2","0","1",0,112500,"Working","Secondary","Single","House / apartment","1931-03-21","1964-07-20","0","0","0","Core staff",1,"0"
"3739","2","0","1",0,112500,"Working","Secondary","Single","House / apartment","1931-03-21","1964-07-20","0","0","0","Core staff",1,"0"
"3740","2","0","1",0,112500,"Working","Secondary","Single","House / apartment","1931-03-21","1964-07-20","0","0","0","Core staff",1,"0"
"3741","1","1","1",0,216000,"Commercial associate","Higher education","Married","House / apartment","1917-07-31","1964-11-20","0","1","0","Laborers",2,"0"
"3742","1","1","1",0,216000,"Commercial associate","Higher education","Married","House / apartment","1917-07-31","1964-11-20","0","1","0","Laborers",2,"0"
"3743","1","1","1",0,216000,"Commercial associate","Higher education","Married","House / apartment","1917-07-31","1964-11-20","0","1","0","Laborers",2,"0"
"3744","1","1","1",0,216000,"Commercial associate","Higher education","Married","House / apartment","1917-07-31","1964-11-20","0","1","0","Laborers",2,"0"
"3745","1","1","1",0,216000,"Commercial associate","Higher education","Married","House / apartment","1917-07-31","1964-11-20","0","1","0","Laborers",2,"0"
"3746","1","1","1",0,216000,"Commercial associate","Higher education","Married","House / apartment","1917-07-31","1964-11-20","0","1","0","Laborers",2,"0"
"3747","2","0","1",0,157500,"Working","Secondary","Married","House / apartment","1923-11-30","1956-02-10","0","0","0","Laborers",2,"0"
"3748","2","0","1",0,157500,"Working","Secondary","Married","House / apartment","1923-11-30","1956-02-10","0","0","0","Laborers",2,"0"
"3749","2","0","1",0,225000,"Commercial associate","Higher education","Single","House / apartment","1920-08-09","1965-08-12","0","1","1","Laborers",1,"0"
"3750","2","0","1",0,225000,"Commercial associate","Higher education","Single","House / apartment","1920-08-09","1965-08-12","0","1","1","Laborers",1,"1"
"3751","2","0","1",0,225000,"Commercial associate","Higher education","Single","House / apartment","1920-08-09","1965-08-12","0","1","1","Laborers",1,"1"
"3752","2","0","1",0,225000,"Commercial associate","Higher education","Single","House / apartment","1920-08-09","1965-08-12","0","1","1","Laborers",1,"0"
"3753","2","0","1",0,225000,"Commercial associate","Higher education","Single","House / apartment","1920-08-09","1965-08-12","0","1","1","Laborers",1,"0"
"3754","2","0","1",0,225000,"Commercial associate","Higher education","Single","House / apartment","1920-08-09","1965-08-12","0","1","1","Laborers",1,"1"
"3755","2","0","1",0,225000,"Commercial associate","Higher education","Single","House / apartment","1920-08-09","1965-08-12","0","1","1","Laborers",1,"0"
"3756","2","0","1",0,225000,"Commercial associate","Higher education","Single","House / apartment","1920-08-09","1965-08-12","0","1","1","Laborers",1,"1"
"3757","1","1","0",4,202500,"Commercial associate","Secondary","Married","House / apartment","1928-01-14","1962-12-11","0","0","0","Security staff",6,"1"
"3758","1","1","0",4,202500,"Commercial associate","Secondary","Married","House / apartment","1928-01-14","1962-12-11","0","0","0","Security staff",6,"0"
"3759","1","1","0",4,202500,"Commercial associate","Secondary","Married","House / apartment","1928-01-14","1962-12-11","0","0","0","Security staff",6,"0"
"3760","1","1","0",4,202500,"Commercial associate","Secondary","Married","House / apartment","1928-01-14","1962-12-11","0","0","0","Security staff",6,"1"
"3761","2","1","1",1,130500,"Working","Secondary","Married","House / apartment","1931-04-04","1954-10-12","0","0","0","Cooking staff",3,"1"
"3762","2","1","1",1,130500,"Working","Secondary","Married","House / apartment","1931-04-04","1954-10-12","0","0","0","Cooking staff",3,"0"
"3763","2","1","1",1,130500,"Working","Secondary","Married","House / apartment","1931-04-04","1954-10-12","0","0","0","Cooking staff",3,"0"
"3764","2","1","1",1,130500,"Working","Secondary","Married","House / apartment","1931-04-04","1954-10-12","0","0","0","Cooking staff",3,"1"
"3765","2","1","1",1,130500,"Working","Secondary","Married","House / apartment","1931-04-04","1954-10-12","0","0","0","Cooking staff",3,"0"
"3766","2","0","0",0,180000,"Working","Secondary","Married","Municipal apartment","1938-09-02","1968-04-11","0","0","0","Core staff",2,"0"
"3767","1","0","1",0,112500,"Working","Secondary","Civil marriage","House / apartment","1925-06-12","1966-01-10","0","1","0","Laborers",2,"0"
"3768","1","0","1",0,112500,"Working","Secondary","Civil marriage","House / apartment","1925-06-12","1966-01-10","0","1","0","Laborers",2,"0"
"3769","1","1","1",0,202500,"Working","Secondary","Married","House / apartment","1938-01-01","1966-06-12","0","0","1","Laborers",2,"0"
"3770","1","1","1",0,202500,"Working","Secondary","Married","House / apartment","1938-01-01","1966-06-12","0","0","1","Laborers",2,"0"
"3771","1","1","1",1,270000,"Working","Secondary","Married","House / apartment","1922-08-28","1969-06-12","0","1","1","Laborers",3,"0"
"3772","1","1","1",1,270000,"Working","Secondary","Married","House / apartment","1922-08-28","1969-06-12","0","1","1","Laborers",3,"0"
"3773","1","1","1",1,270000,"Working","Secondary","Married","House / apartment","1922-08-28","1969-06-12","0","1","1","Laborers",3,"0"
"3774","1","1","1",1,270000,"Working","Secondary","Married","House / apartment","1922-08-28","1969-06-12","0","1","1","Laborers",3,"0"
"3775","2","1","0",2,360000,"Working","Incomplete higher","Married","House / apartment","1935-02-24","1963-12-11","0","0","0","Accountants",4,"1"
"3776","2","1","0",2,360000,"Working","Incomplete higher","Married","House / apartment","1935-02-24","1963-12-11","0","0","0","Accountants",4,"1"
"3777","2","1","0",2,360000,"Working","Incomplete higher","Married","House / apartment","1935-02-24","1963-12-11","0","0","0","Accountants",4,"1"
"3778","2","1","0",2,360000,"Working","Incomplete higher","Married","House / apartment","1935-02-24","1963-12-11","0","0","0","Accountants",4,"0"
"3779","2","0","1",0,292500,"Working","Higher education","Separated","House / apartment","1915-12-20","1935-06-13","0","1","0","Core staff",1,"0"
"3780","2","0","1",0,292500,"Working","Higher education","Separated","House / apartment","1915-12-20","1935-06-13","0","1","0","Core staff",1,"0"
"3781","2","0","1",0,292500,"Working","Higher education","Separated","House / apartment","1915-12-20","1935-06-13","0","1","0","Core staff",1,"0"
"3782","1","1","1",0,135000,"Working","Secondary","Separated","House / apartment","1931-11-28","1968-08-12","0","0","0","Laborers",1,"1"
"3783","1","1","1",0,360000,"Commercial associate","Incomplete higher","Married","House / apartment","1915-09-13","1968-09-11","0","0","0","Managers",2,"0"
"3784","1","1","1",0,360000,"Commercial associate","Incomplete higher","Married","House / apartment","1915-09-13","1968-09-11","0","0","0","Managers",2,"0"
"3785","1","1","1",0,360000,"Commercial associate","Incomplete higher","Married","House / apartment","1915-09-13","1968-09-11","0","0","0","Managers",2,"0"
"3786","1","1","1",0,360000,"Commercial associate","Incomplete higher","Married","House / apartment","1915-09-13","1968-09-11","0","0","0","Managers",2,"0"
"3787","1","1","1",0,360000,"Commercial associate","Incomplete higher","Married","House / apartment","1915-09-13","1968-09-11","0","0","0","Managers",2,"0"
"3788","1","1","1",0,360000,"Commercial associate","Incomplete higher","Married","House / apartment","1915-09-13","1968-09-11","0","0","0","Managers",2,"0"
"3789","1","0","0",0,157500,"Commercial associate","Secondary","Civil marriage","House / apartment","1937-06-15","1969-03-12","0","0","0","Security staff",2,"1"
"3790","1","0","0",0,157500,"Commercial associate","Secondary","Civil marriage","House / apartment","1937-06-15","1969-03-12","0","0","0","Security staff",2,"0"
"3791","1","0","0",0,157500,"Commercial associate","Secondary","Civil marriage","House / apartment","1937-06-15","1969-03-12","0","0","0","Security staff",2,"0"
"3792","1","0","0",0,157500,"Commercial associate","Secondary","Civil marriage","House / apartment","1937-06-15","1969-03-12","0","0","0","Security staff",2,"1"
"3793","1","0","0",0,157500,"Commercial associate","Secondary","Civil marriage","House / apartment","1937-06-15","1969-03-12","0","0","0","Security staff",2,"1"
"3794","1","0","0",0,157500,"Commercial associate","Secondary","Civil marriage","House / apartment","1937-06-15","1969-03-12","0","0","0","Security staff",2,"0"
"3795","1","0","0",0,157500,"Commercial associate","Secondary","Civil marriage","House / apartment","1937-06-15","1969-03-12","0","0","0","Security staff",2,"1"
"3796","1","0","0",0,157500,"Commercial associate","Secondary","Civil marriage","House / apartment","1937-06-15","1969-03-12","0","0","0","Security staff",2,"0"
"3797","2","1","1",1,157500,"Commercial associate","Secondary","Married","House / apartment","1932-02-21","1961-02-09","0","1","0","High skill tech staff",3,"0"
"3798","2","1","1",1,157500,"Commercial associate","Secondary","Married","House / apartment","1932-02-21","1961-02-09","0","1","0","High skill tech staff",3,"0"
"3799","2","1","1",1,157500,"Commercial associate","Secondary","Married","House / apartment","1932-02-21","1961-02-09","0","1","0","High skill tech staff",3,"0"
"3800","2","0","1",0,180000,"Working","Secondary","Civil marriage","House / apartment","1920-10-02","1968-04-11","0","1","0","Sales staff",2,"0"
"3801","2","0","1",0,180000,"Working","Secondary","Civil marriage","House / apartment","1920-10-02","1968-04-11","0","1","0","Sales staff",2,"1"
"3802","2","1","1",0,76500,"State servant","Secondary","Married","House / apartment","1916-11-25","1961-05-12","1","1","0","Core staff",2,"0"
"3803","2","1","1",0,76500,"State servant","Secondary","Married","House / apartment","1916-11-25","1961-05-12","1","1","0","Core staff",2,"0"
"3804","2","1","1",0,76500,"State servant","Secondary","Married","House / apartment","1916-11-25","1961-05-12","1","1","0","Core staff",2,"0"
"3805","2","1","0",1,225000,"Working","Higher education","Single","With parents","1932-01-20","1955-03-13","0","0","0","Laborers",2,"0"
"3806","2","1","0",1,225000,"Working","Higher education","Single","With parents","1932-01-20","1955-03-13","0","0","0","Laborers",2,"0"
"3807","2","1","0",1,225000,"Working","Higher education","Single","With parents","1932-01-20","1955-03-13","0","0","0","Laborers",2,"0"
"3808","2","1","0",1,225000,"Working","Higher education","Single","With parents","1932-01-20","1955-03-13","0","0","0","Laborers",2,"0"
"3809","2","1","0",1,225000,"Working","Higher education","Single","With parents","1932-01-20","1955-03-13","0","0","0","Laborers",2,"0"
"3810","2","0","1",0,157500,"Commercial associate","Secondary","Married","House / apartment","1922-01-09","1964-01-11","1","1","0","Laborers",2,"0"
"3811","2","0","1",0,157500,"Commercial associate","Secondary","Married","House / apartment","1922-01-09","1964-01-11","1","1","0","Laborers",2,"0"
"3812","2","0","1",0,157500,"Commercial associate","Secondary","Married","House / apartment","1922-01-09","1964-01-11","1","1","0","Laborers",2,"0"
"3813","2","0","1",0,157500,"Commercial associate","Secondary","Married","House / apartment","1922-01-09","1964-01-11","1","1","0","Laborers",2,"1"
"3814","2","0","1",0,157500,"Commercial associate","Secondary","Married","House / apartment","1922-01-09","1964-01-11","1","1","0","Laborers",2,"0"
"3815","1","1","1",1,337500,"Working","Higher education","Married","House / apartment","1935-12-28","1954-08-12","0","0","1","Managers",3,"1"
"3816","1","1","1",1,337500,"Working","Higher education","Married","House / apartment","1935-12-28","1954-08-12","0","0","1","Managers",3,"0"
"3817","2","0","1",0,180000,"Working","Secondary","Civil marriage","House / apartment","1916-02-02","1963-05-13","0","0","0","Private service staff",2,"0"
"3818","2","0","1",0,180000,"Working","Secondary","Civil marriage","House / apartment","1916-02-02","1963-05-13","0","0","0","Private service staff",2,"0"
"3819","2","0","1",0,180000,"Working","Secondary","Civil marriage","House / apartment","1916-02-02","1963-05-13","0","0","0","Private service staff",2,"0"
"3820","2","0","1",0,180000,"Working","Secondary","Civil marriage","House / apartment","1916-02-02","1963-05-13","0","0","0","Private service staff",2,"0"
"3821","2","0","1",0,180000,"Working","Secondary","Civil marriage","House / apartment","1916-02-02","1963-05-13","0","0","0","Private service staff",2,"0"
"3822","2","0","1",0,135000,"Working","Secondary","Single","House / apartment","1920-02-03","1969-07-12","0","0","0","Medicine staff",1,"1"
"3823","2","0","1",0,135000,"Working","Secondary","Single","House / apartment","1920-02-03","1969-07-12","0","0","0","Medicine staff",1,"1"
"3824","1","1","0",0,225000,"Working","Secondary","Married","Office apartment","1928-09-06","1967-04-12","0","0","1","Drivers",2,"0"
"3825","1","1","0",0,225000,"Working","Secondary","Married","Office apartment","1928-09-06","1967-04-12","0","0","1","Drivers",2,"0"
"3826","1","1","0",0,225000,"Working","Secondary","Married","Office apartment","1928-09-06","1967-04-12","0","0","1","Drivers",2,"0"
"3827","2","0","0",0,180000,"Working","Secondary","Widow","Municipal apartment","1915-08-10","1961-01-10","0","0","0","Core staff",1,"0"
"3828","2","0","0",0,180000,"Working","Secondary","Widow","Municipal apartment","1915-08-10","1961-01-10","0","0","0","Core staff",1,"0"
"3829","2","0","0",0,180000,"Working","Secondary","Widow","Municipal apartment","1915-08-10","1961-01-10","0","0","0","Core staff",1,"0"
"3830","2","0","0",0,180000,"Working","Secondary","Widow","Municipal apartment","1915-08-10","1961-01-10","0","0","0","Core staff",1,"0"
"3831","2","0","0",0,180000,"Working","Secondary","Widow","Municipal apartment","1915-08-10","1961-01-10","0","0","0","Core staff",1,"0"
"3832","2","0","0",0,180000,"Working","Secondary","Widow","Municipal apartment","1915-08-10","1961-01-10","0","0","0","Core staff",1,"0"
"3833","1","1","1",1,135000,"Working","Secondary","Married","House / apartment","1943-04-05","1965-12-10","1","0","1","Sales staff",3,"0"
"3834","1","1","1",1,135000,"Working","Secondary","Married","House / apartment","1943-04-05","1965-12-10","1","0","1","Sales staff",3,"0"
"3835","1","1","1",1,135000,"Working","Secondary","Married","House / apartment","1943-04-05","1965-12-10","1","0","1","Sales staff",3,"0"
"3836","1","1","1",1,135000,"Working","Secondary","Married","House / apartment","1943-04-05","1965-12-10","1","0","1","Sales staff",3,"0"
"3837","1","1","0",0,337500,"Working","Secondary","Single","With parents","1938-12-11","1960-12-10","0","0","0","Core staff",1,"0"
"3838","1","1","0",0,337500,"Working","Secondary","Single","With parents","1938-12-11","1960-12-10","0","0","0","Core staff",1,"0"
"3839","1","1","0",0,337500,"Working","Secondary","Single","With parents","1938-12-11","1960-12-10","0","0","0","Core staff",1,"0"
"3840","1","1","0",0,337500,"Working","Secondary","Single","With parents","1938-12-11","1960-12-10","0","0","0","Core staff",1,"0"
"3841","1","1","0",0,337500,"Working","Secondary","Single","With parents","1938-12-11","1960-12-10","0","0","0","Core staff",1,"0"
"3842","1","1","0",0,337500,"Working","Secondary","Single","With parents","1938-12-11","1960-12-10","0","0","0","Core staff",1,"0"
"3843","1","1","0",0,337500,"Working","Secondary","Single","With parents","1938-12-11","1960-12-10","0","0","0","Core staff",1,"0"
"3844","1","1","0",0,337500,"Working","Secondary","Single","With parents","1938-12-11","1960-12-10","0","0","0","Core staff",1,"0"
"3845","2","1","1",0,247500,"Commercial associate","Secondary","Married","House / apartment","1929-11-05","1966-02-09","0","0","0","Sales staff",2,"0"
"3846","2","1","1",0,247500,"Commercial associate","Secondary","Married","House / apartment","1929-11-05","1966-02-09","0","0","0","Sales staff",2,"0"
"3847","2","1","1",0,247500,"Commercial associate","Secondary","Married","House / apartment","1929-11-05","1966-02-09","0","0","0","Sales staff",2,"0"
"3848","2","1","1",0,247500,"Commercial associate","Secondary","Married","House / apartment","1929-11-05","1966-02-09","0","0","0","Sales staff",2,"0"
"3849","2","1","1",0,247500,"Commercial associate","Secondary","Married","House / apartment","1929-11-05","1966-02-09","0","0","0","Sales staff",2,"0"
"3850","2","1","1",0,247500,"Commercial associate","Secondary","Married","House / apartment","1929-11-05","1966-02-09","0","0","0","Sales staff",2,"1"
"3851","2","1","1",0,247500,"Commercial associate","Secondary","Married","House / apartment","1929-11-05","1966-02-09","0","0","0","Sales staff",2,"0"
"3852","2","1","1",0,247500,"Commercial associate","Secondary","Married","House / apartment","1929-11-05","1966-02-09","0","0","0","Sales staff",2,"0"
"3853","2","1","1",0,247500,"Commercial associate","Secondary","Married","House / apartment","1929-11-05","1966-02-09","0","0","0","Sales staff",2,"1"
"3854","2","1","1",0,247500,"Commercial associate","Secondary","Married","House / apartment","1929-11-05","1966-02-09","0","0","0","Sales staff",2,"0"
"3855","2","1","1",0,247500,"Commercial associate","Secondary","Married","House / apartment","1929-11-05","1966-02-09","0","0","0","Sales staff",2,"0"
"3856","2","1","1",0,247500,"Commercial associate","Secondary","Married","House / apartment","1929-11-05","1966-02-09","0","0","0","Sales staff",2,"0"
"3857","2","1","1",0,247500,"Commercial associate","Secondary","Married","House / apartment","1929-11-05","1966-02-09","0","0","0","Sales staff",2,"0"
"3858","2","1","1",0,247500,"Commercial associate","Secondary","Married","House / apartment","1929-11-05","1966-02-09","0","0","0","Sales staff",2,"0"
"3859","2","1","1",0,247500,"Commercial associate","Secondary","Married","House / apartment","1929-11-05","1966-02-09","0","0","0","Sales staff",2,"0"
